bot,series,config,n_starts,first_start,last_start,p_stop_out,p_loss_ge_50pct,p_final_loss,mean_2y_ret,median_2y_ret,p05_2y_ret,worst_2y_ret,best_2y_ret,median_win_rate,median_trades,median_max_dd,p_stop_given_profitable_year1,share_profitable_year1,median_seq_win_rate,step,size,depth,full_exposure_x
dca,NatGas (GAS_US),step3.0%_tp2%_v2.0_m6_ladder6.0x,375,1991-01-02,2022-03-01,0.8986666666666666,0.944,0.912,-0.6299557838933896,-0.7457508129225465,-0.764825119211931,-0.777562554785403,0.9177514366918706,1.0,15.0,-0.7704918037152012,0.6046511627906976,0.22933333333333333,,0.03,2.0,6,6.0
grid,NatGas (GAS_US),step5.0%_lot0.25x_n5,375,1991-01-02,2022-03-01,0.21066666666666667,0.6346666666666667,0.7786666666666666,-0.4103869525129503,-0.5254558556573743,-0.9668595763651803,-0.9923813102232449,0.9052280454985111,1.0,15.0,-0.6789456130384985,0.15702479338842976,0.32266666666666666,,0.05,0.25,5,1.25
grid_hedged,NatGas (GAS_US),step5.0%_lot0.25x_n5,375,1991-01-02,2022-03-01,0.2826666666666667,0.624,0.9653333333333334,-0.5501894898914002,-0.5175805972542413,-0.8897043689493294,-0.979648817117618,0.1569006841049907,1.0,38.0,-0.592517402186415,0.0,0.08533333333333333,,0.05,0.25,5,1.25
grid,NatGas (GAS_US),step5.0%_lot0.25x_n10,375,1991-01-02,2022-03-01,0.5626666666666666,0.7306666666666667,0.7413333333333333,-0.48072222416228916,-0.8583308632995981,-0.949425950137764,-0.9550617434520529,1.2472943431157262,1.0,22.0,-0.9007619329738749,0.3106060606060606,0.352,,0.05,0.25,10,2.5
grid_hedged,NatGas (GAS_US),step5.0%_lot0.25x_n10,375,1991-01-02,2022-03-01,0.6613333333333333,0.8933333333333333,0.9226666666666666,-0.6782057276816614,-0.8093158977831949,-0.9570248116152897,-0.9659604832319356,0.5792741832219963,1.0,43.0,-0.8243433169861257,0.3492063492063492,0.168,,0.05,0.25,10,2.5
grid,NatGas (GAS_US),step5.0%_lot0.5x_n5,375,1991-01-02,2022-03-01,0.656,0.896,0.7973333333333333,-0.5101780031616596,-0.877849214934905,-0.9362239405932131,-0.9452154247604949,1.810456090997019,1.0,15.0,-0.9165370118881861,0.35344827586206895,0.30933333333333335,,0.05,0.5,5,2.5
grid_hedged,NatGas (GAS_US),step5.0%_lot0.5x_n5,375,1991-01-02,2022-03-01,0.7013333333333334,0.9226666666666666,0.9626666666666667,-0.7337662362075286,-0.8143162734542227,-0.9521388051222341,-0.9663421095777698,0.3138013682099867,1.0,28.0,-0.8257308991304299,0.21212121212121213,0.088,,0.05,0.5,5,2.5
grid,NatGas (GAS_US),step5.0%_lot0.5x_n10,375,1991-01-02,2022-03-01,0.7813333333333333,0.9226666666666666,0.824,-0.5113540700180791,-0.8276322448694033,-0.876768728185702,-0.8805313091048673,2.462276608609203,1.0,15.0,-0.8669892903804898,0.4782608695652174,0.30666666666666664,,0.05,0.5,10,5.0
grid_hedged,NatGas (GAS_US),step5.0%_lot0.5x_n10,375,1991-01-02,2022-03-01,0.904,0.944,0.9333333333333333,-0.6882254059671175,-0.7636493843758205,-0.8702773567563276,-0.8962835392955543,1.138873388498793,1.0,22.0,-0.7835738965877705,0.5,0.15466666666666667,,0.05,0.5,10,5.0
grid,NatGas (GAS_US),step5.0%_lot1.0x_n5,375,1991-01-02,2022-03-01,0.9626666666666667,0.976,0.9706666666666667,-0.6997540236623685,-0.7870700132005672,-0.8253175531849446,-0.8532615950857949,3.012292696953663,1.0,7.0,-0.8338990486656802,0.8367346938775511,0.13066666666666665,,0.05,1.0,5,5.0
grid_hedged,NatGas (GAS_US),step5.0%_lot1.0x_n5,375,1991-01-02,2022-03-01,0.9413333333333334,0.9733333333333334,0.9653333333333334,-0.7045634018829088,-0.7432465894707414,-0.8558431135900098,-0.9070649796890704,0.7135491376629091,1.0,11.0,-0.7612404529641418,0.43333333333333335,0.08,,0.05,1.0,5,5.0
grid,NatGas (GAS_US),step5.0%_lot1.0x_n10,375,1991-01-02,2022-03-01,0.9786666666666667,0.9733333333333334,0.9786666666666667,-0.7074965186178479,-0.7773747293326498,-0.8214486794978568,-0.8532615950857949,1.7413271795674734,1.0,6.0,-0.8265436781585925,0.8936170212765957,0.12533333333333332,,0.05,1.0,10,10.0
grid_hedged,NatGas (GAS_US),step5.0%_lot1.0x_n10,375,1991-01-02,2022-03-01,0.9786666666666667,0.9813333333333333,0.9786666666666667,-0.689784531643658,-0.7408567341393255,-0.8185724015181169,-0.8318248051183372,2.153583749745325,1.0,11.0,-0.7607994797370738,0.7575757575757576,0.088,,0.05,1.0,10,10.0
martingale,NatGas (GAS_US),step5.0%_base0.25x_k4,375,1991-01-02,2022-03-01,0.0,0.21333333333333335,0.39466666666666667,0.10255227503873776,0.1874734628419239,-0.6072984141411564,-0.8163422895724082,1.3597613286028172,0.5573770491803278,74.0,-0.2908994595076724,0.0,0.728,0.9821428571428571,0.05,0.25,4,4.0
martingale,NatGas (GAS_US),step5.0%_base0.25x_k8,375,1991-01-02,2022-03-01,0.0,0.29333333333333333,0.28,0.14768259962359243,0.23027133894826246,-0.8481221321005901,-0.9634022611322559,1.544074542468182,0.5573770491803278,74.0,-0.3031571279943396,0.0,0.8186666666666667,1.0,0.05,0.25,8,9.0
martingale,NatGas (GAS_US),step5.0%_base0.5x_k4,375,1991-01-02,2022-03-01,0.0,0.384,0.4266666666666667,0.11397417108598029,0.1402729591252747,-0.9944054317945474,-0.9998613176536981,2.541783377670127,0.5573770491803278,74.0,-0.4967771265401669,0.0,0.7013333333333334,0.9821428571428571,0.05,0.5,4,8.0
martingale,NatGas (GAS_US),step5.0%_base0.5x_k8,375,1991-01-02,2022-03-01,0.0,0.4026666666666667,0.384,0.16387735511625,0.3545812562625956,-0.9917871742764597,-0.9997614151908113,2.541783377670127,0.5573770491803278,74.0,-0.4967771265401669,0.0,0.744,1.0,0.05,0.5,8,9.0
martingale,NatGas (GAS_US),step5.0%_base1.0x_k4,375,1991-01-02,2022-03-01,0.0,0.5866666666666667,0.4666666666666667,0.20472147861406964,0.09128692728277077,-0.9998967385361509,-0.9999973698857889,3.3493509078781143,0.5573770491803278,74.0,-0.7468839432571198,0.0,0.6186666666666667,0.9821428571428571,0.05,1.0,4,9.0
martingale,NatGas (GAS_US),step5.0%_base1.0x_k8,375,1991-01-02,2022-03-01,0.0,0.5946666666666667,0.4666666666666667,0.22654519770487314,0.14085860453043297,-0.9998747734585969,-0.9999973698857889,3.3493509078781143,0.5573770491803278,74.0,-0.7944705141268728,0.0,0.6266666666666667,1.0,0.05,1.0,8,9.0
dca,NatGas (GAS_US),step5.0%_tp2%_v1.0_m6_ladder3.0x,375,1991-01-02,2022-03-01,0.664,0.8773333333333333,0.8,-0.6011856737128574,-0.8973128309137545,-0.9183469767017121,-0.9276977212152712,0.6063329832757149,1.0,17.0,-0.9024860304916844,0.325,0.32,,0.05,1.0,6,3.0
dca,NatGas (GAS_US),step5.0%_tp2%_v1.0_m6_ladder6.0x,375,1991-01-02,2022-03-01,0.9253333333333333,0.9946666666666667,0.936,-0.7133758170649769,-0.7987792396082274,-0.8335403517512764,-0.8439066677585092,1.212665966551428,1.0,8.0,-0.8372926428232645,0.5769230769230769,0.13866666666666666,,0.05,1.0,6,6.0
dca,NatGas (GAS_US),step5.0%_tp2%_v1.5_m6_ladder3.0x,375,1991-01-02,2022-03-01,0.5573333333333333,0.728,0.688,-0.48795282856859024,-0.8960088378408588,-0.9078728866303357,-0.9193866786615634,0.4147464687662754,1.0,27.0,-0.8967904100069197,0.31443298969072164,0.5173333333333333,,0.05,1.5,6,3.0
dca,NatGas (GAS_US),step5.0%_tp2%_v1.5_m6_ladder6.0x,375,1991-01-02,2022-03-01,0.84,0.904,0.8586666666666667,-0.5991768202494998,-0.7494475143939627,-0.8528000461816183,-0.8553250730169784,0.6306509591955427,1.0,17.0,-0.7854867045257744,0.5873015873015873,0.336,,0.05,1.5,6,6.0
dca,NatGas (GAS_US),step5.0%_tp2%_v2.0_m6_ladder3.0x,375,1991-01-02,2022-03-01,0.4826666666666667,0.6213333333333333,0.5973333333333334,-0.41538203050704803,-0.6830450062828004,-0.9028106909180506,-0.9122257070960583,0.345719058475058,1.0,37.0,-0.7779301299155164,0.2743362831858407,0.6026666666666667,,0.05,2.0,6,3.0
dca,NatGas (GAS_US),step5.0%_tp2%_v2.0_m6_ladder6.0x,375,1991-01-02,2022-03-01,0.688,0.792,0.7226666666666667,-0.43927009506625736,-0.7425721617914575,-0.7525157073464749,-0.7638629188717434,0.6914381169501236,1.0,29.0,-0.7516000458307657,0.4230769230769231,0.48533333333333334,,0.05,2.0,6,6.0
grid,NatGas (GAS_US),step8.0%_lot0.25x_n5,375,1991-01-02,2022-03-01,0.168,0.584,0.7066666666666667,-0.33029608815789435,-0.4430701142552145,-0.9667693741055066,-0.9920586695734435,0.9761933441117894,1.0,9.0,-0.5951140616315688,0.1347517730496454,0.376,,0.08,0.25,5,1.25
grid_hedged,NatGas (GAS_US),step8.0%_lot0.25x_n5,375,1991-01-02,2022-03-01,0.24,0.528,0.9146666666666666,-0.44903674288265294,-0.39248359692842405,-0.8818546913931895,-0.9837528583239622,0.475616959663794,1.0,24.0,-0.5309284320354171,0.08695652173913043,0.184,,0.08,0.25,5,1.25
grid,NatGas (GAS_US),step8.0%_lot0.25x_n10,375,1991-01-02,2022-03-01,0.3546666666666667,0.6266666666666667,0.696,-0.3738306577715955,-0.5394532007279617,-0.959735025533394,-0.9637745951774663,1.0083826933309719,1.0,12.0,-0.769960556796413,0.22448979591836735,0.392,,0.08,0.25,10,2.5
grid_hedged,NatGas (GAS_US),step8.0%_lot0.25x_n10,375,1991-01-02,2022-03-01,0.45866666666666667,0.7893333333333333,0.8746666666666667,-0.5295127602585615,-0.7426394656628176,-0.9381577227338848,-0.9732197328546286,0.5539731624525621,1.0,26.0,-0.8016409531800894,0.34444444444444444,0.24,,0.08,0.25,10,2.5
grid,NatGas (GAS_US),step8.0%_lot0.5x_n5,375,1991-01-02,2022-03-01,0.6,0.768,0.7253333333333334,-0.421516510647009,-0.8754600597163947,-0.9441472224346301,-0.9507197266150473,1.9523866882235756,1.0,9.0,-0.9112275661303156,0.30935251798561153,0.37066666666666664,,0.08,0.5,5,2.5
grid_hedged,NatGas (GAS_US),step8.0%_lot0.5x_n5,375,1991-01-02,2022-03-01,0.5893333333333334,0.856,0.9066666666666666,-0.6222283833378628,-0.7758086843122376,-0.9546965496226776,-0.9731106246491251,0.9512339193275858,1.0,19.0,-0.8059147459886061,0.323943661971831,0.18933333333333333,,0.08,0.5,5,2.5
grid,NatGas (GAS_US),step8.0%_lot0.5x_n10,375,1991-01-02,2022-03-01,0.6426666666666667,0.776,0.7306666666666667,-0.4014347380798564,-0.8460726086634194,-0.9096104371379554,-0.9130147259780518,2.01676538666194,1.0,10.0,-0.8917219239700886,0.3357142857142857,0.37333333333333335,,0.08,0.5,10,5.0
grid_hedged,NatGas (GAS_US),step8.0%_lot0.5x_n10,375,1991-01-02,2022-03-01,0.8213333333333334,0.9066666666666666,0.8986666666666666,-0.6578015050129438,-0.7743405847865384,-0.8990600662378688,-0.9117768996356932,1.1079463249051216,1.0,16.0,-0.7996634822933353,0.5365853658536586,0.21866666666666668,,0.08,0.5,10,5.0
grid,NatGas (GAS_US),step8.0%_lot1.0x_n5,375,1991-01-02,2022-03-01,0.8426666666666667,0.904,0.8453333333333334,-0.45359212127993354,-0.8224084783155432,-0.8697395751467982,-0.8767993921084589,3.9047733764471504,1.0,5.0,-0.8678340136011523,0.5050505050505051,0.264,,0.08,1.0,5,5.0
grid_hedged,NatGas (GAS_US),step8.0%_lot1.0x_n5,375,1991-01-02,2022-03-01,0.9013333333333333,0.9253333333333333,0.9173333333333333,-0.6391936889575656,-0.7318767238970239,-0.8702302881626861,-0.9006941794046489,1.5256669446314715,1.0,10.0,-0.7660304289371286,0.48333333333333334,0.16,,0.08,1.0,5,5.0
grid,NatGas (GAS_US),step8.0%_lot1.0x_n10,375,1991-01-02,2022-03-01,0.8426666666666667,0.9093333333333333,0.8453333333333334,-0.44762859008131395,-0.8223447905901793,-0.8697395751467982,-0.8767993921084589,4.033530773323879,1.0,5.0,-0.8677882366713062,0.5050505050505051,0.264,,0.08,1.0,10,10.0
grid_hedged,NatGas (GAS_US),step8.0%_lot1.0x_n10,375,1991-01-02,2022-03-01,0.9146666666666666,0.928,0.9253333333333333,-0.6245343514067279,-0.732181274626359,-0.8450282223415836,-0.8560059981187269,1.6590305794317004,1.0,9.0,-0.7621863418017667,0.5384615384615384,0.17333333333333334,,0.08,1.0,10,10.0
martingale,NatGas (GAS_US),step8.0%_base0.25x_k4,375,1991-01-02,2022-03-01,0.06133333333333333,0.192,0.288,0.09435086692523575,0.16663197839450206,-0.6549846327756037,-0.8261726957956524,1.2554139311297772,0.54,35.0,-0.2810922114432165,0.04013377926421405,0.7973333333333333,1.0,0.08,0.25,4,4.0
martingale,NatGas (GAS_US),step8.0%_base0.25x_k8,375,1991-01-02,2022-03-01,0.17066666666666666,0.272,0.2906666666666667,0.0613186255963456,0.1634034243361313,-0.7548739836295423,-0.863027453645729,1.2554139311297772,0.5384615384615384,35.0,-0.29508890142332145,0.08637873754152824,0.8026666666666666,1.0,0.08,0.25,8,9.0
martingale,NatGas (GAS_US),step8.0%_base0.5x_k4,375,1991-01-02,2022-03-01,0.21066666666666667,0.33866666666666667,0.33866666666666667,0.18237785650355098,0.31284096595687716,-0.8195576590808209,-0.8841973785428804,2.5108278622595552,0.5384615384615384,34.0,-0.4912221916479088,0.09293680297397769,0.7173333333333334,1.0,0.08,0.5,4,8.0
martingale,NatGas (GAS_US),step8.0%_base0.5x_k8,375,1991-01-02,2022-03-01,0.31466666666666665,0.4053333333333333,0.38666666666666666,0.12100212335863803,0.2661990963944827,-0.8286464107530344,-0.8841973785428804,2.5108278622595552,0.5294117647058824,33.0,-0.514284922379866,0.20074349442379183,0.7173333333333334,1.0,0.08,0.5,8,9.0
martingale,NatGas (GAS_US),step8.0%_base1.0x_k4,375,1991-01-02,2022-03-01,0.456,0.48533333333333334,0.4746666666666667,0.25363497695292914,0.11759988435635038,-0.8362226608330142,-0.953915559295986,4.442194570224221,0.5172413793103449,30.0,-0.7242016347291551,0.23605150214592274,0.6213333333333333,1.0,0.08,1.0,4,9.0
martingale,NatGas (GAS_US),step8.0%_base1.0x_k8,375,1991-01-02,2022-03-01,0.49866666666666665,0.49866666666666665,0.5146666666666667,0.21325616570104988,-0.03239471545989614,-0.8362226608330142,-0.953915559295986,4.442194570224221,0.5142857142857142,30.0,-0.7333003120817263,0.296137339055794,0.6213333333333333,1.0,0.08,1.0,8,9.0
dca,NatGas (GAS_US),step8.0%_tp2%_v1.0_m6_ladder3.0x,375,1991-01-02,2022-03-01,0.6,0.752,0.7653333333333333,-0.5472630774234517,-0.896385771874083,-0.9137446136546759,-0.9244585424539133,0.5208911337984672,1.0,18.0,-0.8985063401101892,0.2971014492753623,0.368,,0.08,1.0,6,3.0
dca,NatGas (GAS_US),step8.0%_tp2%_v1.0_m6_ladder6.0x,375,1991-01-02,2022-03-01,0.8186666666666667,0.9253333333333333,0.8533333333333334,-0.6329254353385239,-0.835559896389517,-0.8745181181255366,-0.8787229960213634,1.041782267596929,1.0,9.0,-0.8611611258444916,0.4895833333333333,0.256,,0.08,1.0,6,6.0
dca,NatGas (GAS_US),step8.0%_tp2%_v1.5_m6_ladder3.0x,375,1991-01-02,2022-03-01,0.464,0.504,0.5893333333333334,-0.4055019126535173,-0.36819518465084755,-0.9020548937490283,-0.9115878319946432,0.28723122291717296,1.0,26.0,-0.5848524258706642,0.25,0.5546666666666666,,0.08,1.5,6,3.0
dca,NatGas (GAS_US),step8.0%_tp2%_v1.5_m6_ladder6.0x,375,1991-01-02,2022-03-01,0.5093333333333333,0.6533333333333333,0.6,-0.36956989269630824,-0.754203134738443,-0.8599761110702723,-0.8643586098734731,0.5264628942511806,1.0,26.0,-0.8205954171080396,0.30097087378640774,0.5493333333333333,,0.08,1.5,6,6.0
dca,NatGas (GAS_US),step8.0%_tp2%_v2.0_m6_ladder3.0x,375,1991-01-02,2022-03-01,0.312,0.3333333333333333,0.424,-0.2660127987037645,0.027761527075798487,-0.8982692551088148,-0.9056566348949285,0.1718819846006978,1.0,32.0,-0.24754309977906797,0.16535433070866143,0.6773333333333333,,0.08,2.0,6,3.0
dca,NatGas (GAS_US),step8.0%_tp2%_v2.0_m6_ladder6.0x,375,1991-01-02,2022-03-01,0.376,0.48,0.456,-0.23678672875095208,0.04397987110758761,-0.8968184693338613,-0.8985278563735902,0.3437639692014083,1.0,31.0,-0.4722075152842291,0.21810699588477367,0.648,,0.08,2.0,6,6.0
grid,WTI front (CRUDE_ICE),step1.5%_lot0.25x_n5,193,2006-03-22,2022-03-01,0.25906735751295334,0.6321243523316062,0.8549222797927462,-0.4669003084092266,-0.4509338755741573,-0.9847142733494951,-0.9887188777123502,0.5775546363988737,1.0,31.0,-0.7064111742436812,0.17857142857142858,0.29015544041450775,,0.015,0.25,5,1.25
grid_hedged,WTI front (CRUDE_ICE),step1.5%_lot0.25x_n5,193,2006-03-22,2022-03-01,0.3471502590673575,0.7409326424870466,1.0,-0.6622121388396847,-0.6799159235273867,-0.9860743581687538,-1.0,-0.11221616971548576,1.0,68.0,-0.6927153857491131,,0.0,,0.015,0.25,5,1.25
grid,WTI front (CRUDE_ICE),step1.5%_lot0.25x_n10,193,2006-03-22,2022-03-01,0.6476683937823834,0.9015544041450777,0.844559585492228,-0.5909580756420554,-0.8509217565519145,-0.9298949827721226,-0.933074091089573,1.0059283775429653,1.0,53.0,-0.8914300592765133,0.609375,0.3316062176165803,,0.015,0.25,10,2.5
grid_hedged,WTI front (CRUDE_ICE),step1.5%_lot0.25x_n10,193,2006-03-22,2022-03-01,0.7253886010362695,0.9326424870466321,1.0,-0.7536934624319795,-0.8338918078023163,-0.9351203340547886,-0.9409631730591628,-0.014715630617599618,1.0,78.0,-0.8359547776626315,0.0,0.0051813471502590676,,0.015,0.25,10,2.5
grid,WTI front (CRUDE_ICE),step1.5%_lot0.5x_n5,193,2006-03-22,2022-03-01,0.6632124352331606,0.9067357512953368,0.8963730569948186,-0.6336681033524135,-0.8690277280719982,-0.9251213134083791,-0.9275700715978401,1.1551092727977448,1.0,28.0,-0.910095532108581,0.6666666666666666,0.27979274611398963,,0.015,0.5,5,2.5
grid_hedged,WTI front (CRUDE_ICE),step1.5%_lot0.5x_n5,193,2006-03-22,2022-03-01,0.7772020725388601,0.9740932642487047,1.0,-0.8044321283173657,-0.8379416563378675,-0.9339301327700892,-0.9378825535790865,-0.22443233943097174,1.0,44.0,-0.8399290201780094,,0.0,,0.015,0.5,5,2.5
grid,WTI front (CRUDE_ICE),step1.5%_lot0.5x_n10,193,2006-03-22,2022-03-01,0.9119170984455959,0.9637305699481865,0.9222797927461139,-0.6323403856226466,-0.7737428613477193,-0.8085452142562832,-0.8304169567634743,1.2519385386757915,1.0,32.0,-0.8054215390545927,0.7708333333333334,0.24870466321243523,,0.015,0.5,10,5.0
grid_hedged,WTI front (CRUDE_ICE),step1.5%_lot0.5x_n10,193,2006-03-22,2022-03-01,0.9689119170984456,0.9792746113989638,0.9896373056994818,-0.7303748588588193,-0.7308208822330043,-0.8140677555267143,-0.8337215750496595,0.05765994790813833,1.0,39.0,-0.7437920709109589,0.6666666666666666,0.015544041450777202,,0.015,0.5,10,5.0
grid,WTI front (CRUDE_ICE),step1.5%_lot1.0x_n5,193,2006-03-22,2022-03-01,0.9533678756476683,0.9896373056994818,0.9844559585492227,-0.7068000138271725,-0.772350148100092,-0.7994179682822691,-0.8045355366975281,0.8681344465415046,1.0,19.0,-0.8107146070908517,0.8611111111111112,0.18652849740932642,,0.015,1.0,5,5.0
grid_hedged,WTI front (CRUDE_ICE),step1.5%_lot1.0x_n5,193,2006-03-22,2022-03-01,0.9896373056994818,1.0,1.0,-0.7441301493463837,-0.7324199640016327,-0.8093560486187364,-0.8185492169656519,-0.1731222502871267,1.0,20.0,-0.7532362569197825,0.0,0.0051813471502590676,,0.015,1.0,5,5.0
grid,WTI front (CRUDE_ICE),step1.5%_lot1.0x_n10,193,2006-03-22,2022-03-01,0.9948186528497409,0.8963730569948186,0.9948186528497409,-0.6254305883233571,-0.6676887633703978,-0.7508363158520308,-0.8015720250312159,0.23195198479544943,1.0,14.0,-0.725644610476493,0.9333333333333333,0.07772020725388601,,0.015,1.0,10,10.0
grid_hedged,WTI front (CRUDE_ICE),step1.5%_lot1.0x_n10,193,2006-03-22,2022-03-01,0.9948186528497409,0.9948186528497409,0.9948186528497409,-0.6448179009097856,-0.6555631269941177,-0.7380168891667829,-0.7593859464963539,0.47222295283613414,1.0,17.0,-0.6703239057793536,1.0,0.015544041450777202,,0.015,1.0,10,10.0
martingale,WTI front (CRUDE_ICE),step1.5%_base0.25x_k4,193,2006-03-22,2022-03-01,0.0,0.025906735751295335,0.5025906735751295,-0.022734922955515158,-0.0002012877831916171,-0.29092016980460267,-0.5818333233793165,0.40336021936132305,0.5309446254071661,233.0,-0.24860531534874397,0.0,0.5077720207253886,0.9738562091503268,0.015,0.25,4,4.0
martingale,WTI front (CRUDE_ICE),step1.5%_base0.25x_k8,193,2006-03-22,2022-03-01,0.0,0.3005181347150259,0.5025906735751295,-0.05745055816019984,-0.00891082154795042,-0.6283191403866235,-0.8109921135063121,0.5426515877909273,0.5309446254071661,233.0,-0.3116423293384539,0.0,0.5440414507772021,1.0,0.015,0.25,8,9.0
martingale,WTI front (CRUDE_ICE),step1.5%_base0.5x_k4,193,2006-03-22,2022-03-01,0.0,0.20725388601036268,0.5233160621761658,-0.055739915524626094,-0.046559676998272015,-0.5782204377772912,-0.8554203352566787,1.0548441217809263,0.5309446254071661,233.0,-0.45460774103863244,0.0,0.49222797927461137,0.9738562091503268,0.015,0.5,4,8.0
martingale,WTI front (CRUDE_ICE),step1.5%_base0.5x_k8,193,2006-03-22,2022-03-01,0.0,0.42487046632124353,0.5077720207253886,-0.06418351757061769,-0.018433176550841868,-0.8625535909848037,-0.9182629619319662,1.1893979125479803,0.5309446254071661,233.0,-0.5068297861230349,0.0,0.5077720207253886,1.0,0.015,0.5,8,9.0
martingale,WTI front (CRUDE_ICE),step1.5%_base1.0x_k4,193,2006-03-22,2022-03-01,0.0,0.5440414507772021,0.5803108808290155,-0.09767597425947894,-0.20017698136344775,-0.9001991942782429,-0.9778792935743676,2.497422060686065,0.5309446254071661,233.0,-0.6649003356457628,0.0,0.48186528497409326,0.9738562091503268,0.015,1.0,4,9.0
martingale,WTI front (CRUDE_ICE),step1.5%_base1.0x_k8,193,2006-03-22,2022-03-01,0.0,0.5958549222797928,0.5699481865284974,-0.10023133317385957,-0.2108308178869488,-0.9583550656405578,-0.9908656408025344,2.6101901688416542,0.5309446254071661,233.0,-0.7366127800279185,0.0,0.43005181347150256,1.0,0.015,1.0,8,9.0
dca,WTI front (CRUDE_ICE),step1.5%_tp2%_v1.0_m6_ladder3.0x,193,2006-03-22,2022-03-01,0.5492227979274611,0.8497409326424871,0.8341968911917098,-0.53411667835337,-0.8947848333499729,-0.9259059738852637,-0.943595837850203,0.9914403473892126,1.0,12.0,-0.8961344275931411,0.25,0.3316062176165803,,0.015,1.0,6,3.0
dca,WTI front (CRUDE_ICE),step1.5%_tp2%_v1.0_m6_ladder6.0x,193,2006-03-22,2022-03-01,0.9119170984455959,0.9637305699481865,0.927461139896373,-0.6431600540899147,-0.7460902000788819,-0.7992007073204965,-0.8352373505795856,1.9828806947784208,1.0,7.0,-0.7846004657801654,0.6744186046511628,0.22279792746113988,,0.015,1.0,6,6.0
dca,WTI front (CRUDE_ICE),step1.5%_tp2%_v1.5_m6_ladder3.0x,193,2006-03-22,2022-03-01,0.5751295336787565,0.8341968911917098,0.8393782383419689,-0.5509127842236489,-0.8948747789525338,-0.9135466978805598,-0.9252874632859122,0.6410105687213248,1.0,17.0,-0.8963377977497445,0.3,0.3626943005181347,,0.015,1.5,6,3.0
dca,WTI front (CRUDE_ICE),step1.5%_tp2%_v1.5_m6_ladder6.0x,193,2006-03-22,2022-03-01,0.8756476683937824,0.9637305699481865,0.9015544041450777,-0.585563601428893,-0.743684716581205,-0.7824272689459713,-0.7987818445940842,1.282021137442639,1.0,10.0,-0.7767460225302641,0.6415094339622641,0.27461139896373055,,0.015,1.5,6,6.0
dca,WTI front (CRUDE_ICE),step1.5%_tp2%_v2.0_m6_ladder3.0x,193,2006-03-22,2022-03-01,0.538860103626943,0.7616580310880829,0.6994818652849741,-0.4118291464326528,-0.8948100508720974,-0.9096705144056705,-0.9161863961485177,0.8083752426922524,1.0,22.0,-0.8951358739365256,0.3068181818181818,0.45595854922279794,,0.015,2.0,6,3.0
dca,WTI front (CRUDE_ICE),step1.5%_tp2%_v2.0_m6_ladder6.0x,193,2006-03-22,2022-03-01,0.8134715025906736,0.8963730569948186,0.8134715025906736,-0.4428342104942208,-0.7421370927834201,-0.7706163747207737,-0.7846898609769064,1.616750485384518,1.0,14.0,-0.768449460405307,0.47692307692307695,0.33678756476683935,,0.015,2.0,6,6.0
grid,WTI front (CRUDE_ICE),step3.0%_lot0.25x_n5,193,2006-03-22,2022-03-01,0.23316062176165803,0.533678756476684,0.7564766839378239,-0.37040161281473905,-0.3029399142681748,-0.9856206550848112,-0.9923413047335944,0.8583839002368554,1.0,20.0,-0.6086211374120014,0.1506849315068493,0.37823834196891193,,0.03,0.25,5,1.25
grid_hedged,WTI front (CRUDE_ICE),step3.0%_lot0.25x_n5,193,2006-03-22,2022-03-01,0.2694300518134715,0.5647668393782384,0.9533678756476683,-0.5371778228012278,-0.5212955821555199,-0.9752660823933297,-0.9925028187388998,0.10376433724476364,1.0,49.0,-0.5601858277282552,0.0,0.09326424870466321,,0.03,0.25,5,1.25
grid,WTI front (CRUDE_ICE),step3.0%_lot0.25x_n10,193,2006-03-22,2022-03-01,0.49222797927461137,0.6994818652849741,0.7046632124352331,-0.41901746980706245,-0.7844265199095453,-0.9379123156534905,-0.9458809082674128,1.3857054126971278,1.0,32.0,-0.8823900530000757,0.31868131868131866,0.47150259067357514,,0.03,0.25,10,2.5
grid_hedged,WTI front (CRUDE_ICE),step3.0%_lot0.25x_n10,193,2006-03-22,2022-03-01,0.6269430051813472,0.7512953367875648,0.8134715025906736,-0.5995947347452139,-0.8133360882145997,-0.9456826780581644,-0.9502264328776856,0.32399855994850557,1.0,50.0,-0.8237342475513837,0.3333333333333333,0.20207253886010362,,0.03,0.25,10,2.5
grid,WTI front (CRUDE_ICE),step3.0%_lot0.5x_n5,193,2006-03-22,2022-03-01,0.6113989637305699,0.8186528497409327,0.7875647668393783,-0.5093492009999667,-0.8601241447401811,-0.9291497659777735,-0.9369929112561185,1.7167678004737197,1.0,19.0,-0.9121110560024597,0.5138888888888888,0.37305699481865284,,0.03,0.5,5,2.5
grid_hedged,WTI front (CRUDE_ICE),step3.0%_lot0.5x_n5,193,2006-03-22,2022-03-01,0.6528497409326425,0.7875647668393783,0.9533678756476683,-0.6877192515781689,-0.8215485509157292,-0.9405881572713268,-0.9533979305132638,0.20752867448952372,1.0,32.0,-0.8313054306397656,0.1111111111111111,0.09326424870466321,,0.03,0.5,5,2.5
grid,WTI front (CRUDE_ICE),step3.0%_lot0.5x_n10,193,2006-03-22,2022-03-01,0.7875647668393783,0.8601036269430051,0.8031088082901554,-0.47121828550216416,-0.7874234318103153,-0.8382602351947753,-0.8487432973445969,2.5741292550201553,1.0,23.0,-0.8268997793875313,0.6296296296296297,0.41968911917098445,,0.03,0.5,10,5.0
